Link,Địa chỉ,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120690033.htm,"LK492, Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","13,6 tỷ",272 triệu/m²,Đã có sổ,Đất thổ cư,4.3 m,11.7 m,50 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120689932.htm,"Ngõ 44 , Phường Ngô Quyền, Thị xã Sơn Tây, Hà Nội","1,05 tỷ","28,38 triệu/m²",Đã có sổ,Đất thổ cư,5.5 m,6.9 m,37 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120689931.htm,"Đường Ql32, Xã Đại Đồng, Huyện Thạch Thất, Hà Nội","2,2 tỷ","24,77 triệu/m²",Đã có sổ,Đất thổ cư,355 m,20 m,88.8 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120537965.htm#px=SR-special_display_ad-[PO-19][PL-default],"Cầu Đông Dư, Xã Đông Dư, Huyện Gia Lâm, Hà Nội",5 tỷ,100 triệu/m²,Đã có sổ,Đất thổ cư,4 m,12.5 m,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120643139.htm#px=SR-special_display_ad-[PO-20][PL-default],"Mộc Hoàn, Xã Vân Côn, Huyện Hoài Đức, Hà Nội","7,7 tỷ","71,96 triệu/m²",Đã có sổ,Đất thổ cư,5 m,21.4 m,107 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120689714.htm,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội","8,5 tỷ","137,10 triệu/m²",Đã có sổ,Đất thổ cư,,,62 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/116234025.htm,"Liên Huyện, Xã Nhị Khê, Huyện Thường Tín, Hà Nội","5,95 tỷ","99,17 triệu/m²",Đã có sổ,Đất thổ cư,,,60 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120307378.htm,"Liên Thôn, Xã Đại áng, Huyện Thanh Trì, Hà Nội","2,8 tỷ","65,12 triệu/m²",Đã có sổ,Đất thổ cư,,,43 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120307553.htm,"Liên Xã, Xã Đại áng, Huyện Thanh Trì, Hà Nội","2,9 tỷ","72,50 triệu/m²",Đã có sổ,Đất thổ cư,,,40 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/118451950.htm,"Liên Thôn, Xã Nhị Khê, Huyện Thường Tín, Hà Nội","2,1 tỷ","48,84 triệu/m²",Đã có sổ,Đất thổ cư,,,43 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/118512673.htm,"LIÊN THÔN, Xã Khánh Hà, Huyện Thường Tín, Hà Nội","5,49 tỷ",45 triệu/m²,Đã có sổ,Đất thổ cư,,,122 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120689610.htm,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội","6,3 tỷ",126 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120689603.htm,"Liên xã, Xã Khánh Hà, Huyện Thường Tín, Hà Nội","2,3 tỷ","42,59 triệu/m²",Đã có sổ,Đất thổ cư,,,54 m²,
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120364980.htm,"Phố Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","19,3 tỷ","288,06 triệu/m²",Đã có sổ,Đất thổ cư,6 m,11 m,67 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120689197.htm,"Ngõ 22 Siêu Quần, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội","1,2 tỷ",12 triệu/m²,Không có sổ,Đất nông nghiệp,,,100 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120641135.htm#px=SR-special_display_ad-[PO-11][PL-default],"Bắc Hồng, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","6,95 tỷ","55,60 triệu/m²",Đã có sổ,Đất thổ cư,6 m,21 m,125 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120666186.htm,"Đường Bát Khối, Xã Đông Dư, Huyện Gia Lâm, Hà Nội","3,83 tỷ","93,41 triệu/m²",Đã có sổ,Đất thổ cư,,,41 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120582652.htm,"Khu 918 , Phường Phúc Đồng, Quận Long Biên, Hà Nội","9,3 tỷ","244,74 triệu/m²",Đã có sổ,Đất thổ cư,3.5 m,10.9 m,38 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/120688394.htm,"Thôn Chợ, Xã Bình Minh, Huyện Thanh Oai, Hà Nội","2,29 tỷ","53,26 triệu/m²",Đã có sổ,Đất thổ cư,,,43 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120688379.htm#px=SR-special_display_ad-[PO-15][PL-default],"Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","4,8 tỷ","133,33 triệu/m²",Đã có sổ,Đất thổ cư,,,36 m²,
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120195769.htm#px=SR-special_display_ad-[PO-16][PL-default],"Thanh Trí, Xã Minh Phú, Huyện Sóc Sơn, Hà Nội","1,99 tỷ","24,88 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,19 m,80 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/120688242.htm,"Xóm Chợ, Xã Tam Hưng, Huyện Thanh Oai, Hà Nội","2,15 tỷ","53,75 triệu/m²",Đã có sổ,Đất thổ cư,,,40 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120303852.htm,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội","12,9 tỷ","169,74 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,14 m,76 m²,Đông
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120665213.htm#px=SR-special_display_ad-[PO-19][PL-default],"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",29 tỷ,"181,25 triệu/m²",Đã có sổ,Đất thổ cư,9 m,,160 m²,
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120668179.htm#px=SR-special_display_ad-[PO-20][PL-default],"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","10,5 tỷ","181,03 triệu/m²",Đã có sổ,Đất thổ cư,3.3 m,,58 m²,
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120687645.htm#px=SR-special_display_ad-[PO-1][PL-default],"ngô miễn, Xã Kim Hoa, Huyện Mê Linh, Hà Nội","8,8 tỷ",44 triệu/m²,Đã có sổ,Đất thổ cư,,,200 m²,
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120348794.htm#px=SR-special_display_ad-[PO-2][PL-default],"Tổ 6 Long Phú, Xã Đông Yên, Huyện Quốc Oai, Hà Nội","2,5 tỷ",10 triệu/m²,Đã có sổ,Đất thổ cư,,,250 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120686670.htm,"201, Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","3,6 tỷ","92,31 triệu/m²",Đã có sổ,Đất thổ cư,3.9 m,10 m,39 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120382478.htm#px=SR-special_display_ad-[PO-4][PL-default],"Đường Vân Tảo, Xã Vân Tảo, Huyện Thường Tín, Hà Nội","5,28 tỷ","58,51 triệu/m²",Đã có sổ,Đất thổ cư,5.12 m,18.55 m,90.24 m²,Tây
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120086737.htm,"Trục Chính Liên Xã , Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội","3,75 tỷ","5,91 triệu/m²",Đã có sổ,Đất thổ cư,,,634 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120685746.htm,"170, Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội","5,8 tỷ","103,57 triệu/m²",Đã có sổ,Đất thổ cư,6 m,9.4 m,56 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120684611.htm,"Tổ 14, Phường Đồng Mai, Quận Hà Đông, Hà Nội","3,5 tỷ","94,59 triệu/m²",Đã có sổ,Đất thổ cư,3.5 m,10 m,37 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120585001.htm#px=SR-special_display_ad-[PO-8][PL-default],"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",900 triệu,"11,25 triệu/m²",Đã có sổ,Đất thổ cư,5 m,16 m,80 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120530761.htm#px=SR-special_display_ad-[PO-9][PL-default],"Quốc Lộ 21, Xã Phú Cát, Huyện Quốc Oai, Hà Nội","4,3 tỷ","35,89 triệu/m²",Đã có sổ,Đất thổ cư,,,119.8 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120683992.htm,"302B Trung Mỹ Bình Xuyên Vĩnh Phúc, Xã Kim Chung, Huyện Đông Anh, Hà Nội","2,8 tỷ",14 triệu/m²,Đã có sổ,Đất thổ cư,6 m,34 m,200 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120683274.htm,"66, Vân Nội, Xã Vân Nội, Huyện Đông Anh, Hà Nội","3,25 tỷ","68,42 triệu/m²",Đã có sổ,Đất thổ cư,4 m,12 m,47.5 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120683237.htm,"TL420, Xã Bình Yên, Huyện Thạch Thất, Hà Nội","8,1 tỷ","57,86 triệu/m²",Đã có sổ,Đất thổ cư,6 m,23 m,140 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120683201.htm,"Bắc Hồng, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","3,5 tỷ","66,04 triệu/m²",Đã có sổ,Đất thổ cư,,,53 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120683179.htm,"Mảnh số 11, dãy 1, Giáp đường 84, Khu Đồng Lác, Xã Thạch Hoà, Huyện Thạch Thất, Hà Nội","2,6 tỷ","20,80 triệu/m²",Đang chờ sổ,Đất nền dự án,5 m,25 m,125 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120683143.htm#px=SR-special_display_ad-[PO-15][PL-default],"Khu Quy Hoạch Đất Ở Đô Thị, Phường Cự Khối, Quận Long Biên, Hà Nội",2 tỷ,"48,66 triệu/m²",Đã có sổ,Đất thổ cư,3.68 m,11.11 m,41.1 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120682912.htm,"Tl420, Xã Bình Yên, Huyện Thạch Thất, Hà Nội","2,3 tỷ","35,38 triệu/m²",Đã có sổ,Đất thổ cư,5.63 m,11.53 m,65 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/111195533.htm,"Phố Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","10,2 tỷ","167,21 triệu/m²",Đã có sổ,Đất thổ cư,4.2 m,,61 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/110848334.htm,"Phố Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","10,2 tỷ",170 triệu/m²,Đã có sổ,Đất thổ cư,4 m,15 m,60 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120170172.htm,"Phố Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","7,77 tỷ",105 triệu/m²,Đã có sổ,Đất thổ cư,4 m,,74 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/118470921.htm,"Đường Giáp Hải, Xã Đông Dư, Huyện Gia Lâm, Hà Nội","3,7 tỷ","82,22 triệu/m²",Đã có sổ,Đất thổ cư,3.9 m,,45 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/118626169.htm,"Ngõ 95 đường Đào Xuyên, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội","3,49 tỷ","61,44 triệu/m²",Đã có sổ,Đất thổ cư,4 m,,56.8 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120682731.htm,"Tl420, Xã Bình Yên, Huyện Thạch Thất, Hà Nội","4,5 tỷ","26,47 triệu/m²",Đã có sổ,Đất thổ cư,7 m,24 m,170 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120633867.htm#px=SR-special_display_ad-[PO-3][PL-default],"Ngõ 172 Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",9 tỷ,"243,24 triệu/m²",Đã có sổ,Đất thổ cư,,,37 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120682069.htm,"Xã Kim Sơn, Xã Kim Sơn, Huyện Gia Lâm, Hà Nội","2,35 tỷ","42,73 triệu/m²",Đã có sổ,Đất thổ cư,,,55 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119785241.htm,"Đường Đồng Dương, Phường Đồng Mai, Quận Hà Đông, Hà Nội","5,3 tỷ",106 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120680406.htm,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","7,5 tỷ","97,40 triệu/m²",Đã có sổ,Đất thổ cư,4 m,18 m,77 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120680310.htm,"Nguyên Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","4,35 tỷ",58 triệu/m²,Đã có sổ,Đất thổ cư,4.8 m,15 m,75 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120680265.htm,"Hạ Bằng, Xã Hạ Bằng, Huyện Thạch Thất, Hà Nội",2 tỷ,"24,21 triệu/m²",Đã có sổ,Đất thổ cư,,,82.6 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/119596685.htm,"Hạ Mỗ, Xã Hạ Mỗ, Huyện Đan Phượng, Hà Nội","1,55 tỷ","37,80 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,,41 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120680020.htm#px=SR-special_display_ad-[PO-10][PL-default],"Đường Cự Khối, Phường Cự Khối, Quận Long Biên, Hà Nội","5,95 tỷ","132,22 triệu/m²",Đã có sổ,Đất thổ cư,,,45 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120326251.htm,"Thượng Mỗ , Xã Thượng Mỗ, Huyện Đan Phượng, Hà Nội","2,1 tỷ","51,22 triệu/m²",Đã có sổ,Đất thổ cư,5.2 m,7.9 m,41 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/119672973.htm,"Đồng tháp, Xã Đồng Tháp, Huyện Đan Phượng, Hà Nội","4,3 tỷ","55,13 triệu/m²",Đã có sổ,Đất thổ cư,4.2 m,,78 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120386253.htm,"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",11 tỷ,220 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120679588.htm,"Đường huyện 10, Xã Tân Xã, Huyện Thạch Thất, Hà Nội",3 tỷ,30 triệu/m²,Đã có sổ,Đất thổ cư,,,100 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120194336.htm,"Đường Hải Bối, Xã Hải Bối, Huyện Đông Anh, Hà Nội","2,8 tỷ","68,29 triệu/m²",Đã có sổ,Đất thổ cư,4 m,10 m,41 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120679316.htm,"Đường Sen Hồ, Xã Lệ Chi, Huyện Gia Lâm, Hà Nội","3,61 tỷ","30,85 triệu/m²",Đã có sổ,Đất thổ cư,8 m,14.51 m,117 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119488045.htm,"Bắc Hồng, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","2,38 tỷ","43,27 triệu/m²",Đã có sổ,Đất thổ cư,5 m,11 m,55 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120450587.htm,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","6,7 tỷ","223,33 triệu/m²",Đã có sổ,Đất thổ cư,,,30 m²,
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120678782.htm,"Thanh Trí, Xã Minh Phú, Huyện Sóc Sơn, Hà Nội","1,896 tỷ",24 triệu/m²,Đã có sổ,Đất thổ cư,4.5 m,17.55 m,79 m²,
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119250899.htm#px=SR-special_display_ad-[PO-20][PL-default],"Ngõ 74 Hữu Hưng, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","5,68 tỷ","135,24 triệu/m²",Đã có sổ,Đất thổ cư,,,42 m²,
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119397566.htm#px=SR-special_display_ad-[PO-1][PL-default],"Đường Hữu Hưng, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","4,95 tỷ","82,50 triệu/m²",Đã có sổ,Đất thổ cư,,,60 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120622377.htm,"Thuỵ Hà, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","2,55 tỷ","34,46 triệu/m²",Đã có sổ,Đất thổ cư,3.7 m,20 m,74 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120577307.htm,"Phố Nguyễn Thời Trung, Phường Thạch Bàn, Quận Long Biên, Hà Nội","7,19 tỷ","165,29 triệu/m²",Đã có sổ,Đất nền dự án,3.1 m,14 m,43.5 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120603367.htm#px=SR-special_display_ad-[PO-4][PL-default],"Phố Hoàng Như Tiếp, Phường Bồ Đề, Quận Long Biên, Hà Nội","6,4 tỷ","142,22 triệu/m²",Đã có sổ,Đất thổ cư,,,45 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120207399.htm,"Thọ Đa, Xã Kim Nỗ, Huyện Đông Anh, Hà Nội","2,65 tỷ","37,32 triệu/m²",Đã có sổ,Đất thổ cư,6 m,12 m,71 m²,
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120678279.htm,"Dân sinh, Thị trấn Quang Minh, Huyện Mê Linh, Hà Nội","4,5 tỷ","67,16 triệu/m²",Đã có sổ,Đất thổ cư,4.1 m,16 m,67 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120276297.htm,"Thôn Tằng My, Xã Nam Hồng, Huyện Đông Anh, Hà Nội","3,35 tỷ","52,43 triệu/m²",Đang chờ sổ,Đất thổ cư,4.92 m,,63.9 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119762442.htm,"Cổ Điển, Xã Hải Bối, Huyện Đông Anh, Hà Nội","2,7 tỷ","56,25 triệu/m²",Đã có sổ,Đất thổ cư,4 m,12 m,48 m²,
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120601485.htm,"Đường Đê Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội","5,3 tỷ","88,33 triệu/m²",Đã có sổ,Đất thổ cư,4.3 m,,60 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120676600.htm,"Da Ton, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",11 tỷ,44 triệu/m²,Đã có sổ,Đất thổ cư,10 m,25 m,250 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120676531.htm,"Khu đô thị Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",9 tỷ,225 triệu/m²,Đã có sổ,Đất thổ cư,,,40 m²,
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120676498.htm,"Phù Linh, Thị trấn Sóc Sơn, Huyện Sóc Sơn, Hà Nội","1,25 tỷ","2,06 triệu/m²",Đã có sổ,Đất thổ cư,6 m,1 m,606 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120675982.htm,"Phố Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội","6,7 tỷ","83,75 triệu/m²",Đã có sổ,Đất thổ cư,,,80 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120439281.htm,"THỤY HƯƠNG, Xã Thụy Hương, Huyện Chương Mỹ, Hà Nội","1,75 tỷ","21,88 triệu/m²",Đã có sổ,Đất thổ cư,5 m,16 m,80 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120675564.htm,"Đường Thụy Hà, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","2,55 tỷ","34,46 triệu/m²",Đã có sổ,Đất thổ cư,,,74 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119681688.htm,"Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội","6,55 tỷ","92,25 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,,71 m²,
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120674811.htm,"Khác, Xã Vạn Kim, Huyện Mỹ Đức, Hà Nội","1,62 tỷ","5,28 triệu/m²",Đã có sổ,Đất thổ cư,,,307 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120674532.htm,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội","12,8 tỷ",320 triệu/m²,Đã có sổ,Đất thổ cư,35 m,,40 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120674468.htm,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","3,6 tỷ","55,38 triệu/m²",Đã có sổ,Đất thổ cư,,,65 m²,
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120674367.htm,"Phố Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",30 tỷ,"256,41 triệu/m²",Đã có sổ,Đất thổ cư,,,117 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120674135.htm,"Phố Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","6,4 tỷ","104,07 triệu/m²",Đã có sổ,Đất thổ cư,3.5 m,18 m,61.5 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120598300.htm,"Tổ 15 Đồng Mai, Phường Đồng Mai, Quận Hà Đông, Hà Nội","1,8 tỷ",60 triệu/m²,Đã có sổ,Đất thổ cư,,,30 m²,
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120298233.htm,"Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","20,5 tỷ","202,97 triệu/m²",Đã có sổ,Đất thổ cư,,,101 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120673708.htm,"Trục Chính Thôn , Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội","3,6 tỷ","2,09 triệu/m²",Đã có sổ,Đất thổ cư,,,1723 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120597443.htm,"Đường Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội","10,45 tỷ","160,77 triệu/m²",Đã có sổ,Đất thổ cư,8 m,8.1 m,65 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120673145.htm,"Đường Quốc lộ 3, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","10,8 tỷ","81,82 triệu/m²",Đã có sổ,Đất thổ cư,9.76 m,13.5 m,132 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120671928.htm,"Phố Hoàng Như Tiếp, Phường Bồ Đề, Quận Long Biên, Hà Nội",10 tỷ,"208,33 triệu/m²",Đã có sổ,Đất thổ cư,,,48 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120217227.htm,"Trục Chính Liên Thôn , Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội","1,4 tỷ","12,06 triệu/m²",Đã có sổ,Đất thổ cư,,,116.115 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120100267.htm,"Quốc Lộ 21A, Xã Hoàng Văn Thụ, Huyện Chương Mỹ, Hà Nội","3,15 tỷ","9,26 triệu/m²",Đã có sổ,Đất thổ cư,,,340 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120099531.htm,"Liên Thôn , Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội","3,85 tỷ","7,45 triệu/m²",Đã có sổ,Đất thổ cư,,,517 m²,Đông Nam
