Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120694473.htm,"Phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","3,55 tỷ","64,55 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",55 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120673099.htm#px=SR-special_display_ad-[PO-13][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","4,29 tỷ","67,03 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,64 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120622791.htm,"Đại Lộ 52, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội","3,67 tỷ","67,96 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,54 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120693119.htm,"Phố Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","9,8 tỷ",56 triệu/m²,4 phòng,2 phòng,Sổ hồng riêng,Chung cư,175 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120693065.htm,"Phố Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","7,1 tỷ","56,80 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,125 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120692812.htm,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","5,5 tỷ","59,14 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,93 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120663973.htm,"2, Phạm Văn Bạch, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","8,7 tỷ",87 triệu/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,100 m²,Tây Nam,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120692457.htm,"Đường Đền Lừ 2, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","3,5 tỷ","61,40 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,57 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120645699.htm#px=SR-special_display_ad-[PO-20][PL-default],"Quỳnh Mai, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","1,75 tỷ","43,75 triệu/m²",1 phòng,,Sổ hồng riêng,"Tập thể, cư xá",40 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120645564.htm#px=SR-special_display_ad-[PO-1][PL-default],"Đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,2 tỷ","66,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,48 m²,,Đông Bắc,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120691556.htm,"Bùi Chang Chước, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","4,35 tỷ","54,38 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120691391.htm,"Phố Dương Khuê, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","7,1 tỷ","56,80 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,125 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120691258.htm,"Thành nhàn , Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",4 tỷ,40 triệu/m²,3 phòng,,Sổ hồng riêng,Chung cư,100 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120619176.htm,"91, Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội","10,8 tỷ",72 triệu/m²,4 phòng,2 phòng,Sổ hồng riêng,Chung cư,150 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120691094.htm,"Phố Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","3,85 tỷ","42,78 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",90 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120690419.htm,"Phố 8 Tháng 3, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","2,3 tỷ",100 triệu/m²,1 phòng,1 phòng,Hợp đồng mua bán,"Tập thể, cư xá",23 m²,,,Bàn giao thô
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120690237.htm,Đường Mễ Trì,"2,85 tỷ","59,38 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,48 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120690206.htm,"Đường Tân Xuân, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội","4,2 tỷ",60 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,Bắc,Nam,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120605548.htm,"Quỳnh Mai, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","1,7 tỷ","42,50 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,40 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120642915.htm#px=SR-special_display_ad-[PO-11][PL-default],"Ngõ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội","2,45 tỷ","54,44 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",45 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120111821.htm,"Văn Quán, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","9,3 tỷ","238,46 triệu/m²",4 phòng,,Sổ hồng riêng,"Căn hộ dịch vụ, mini",39 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120617382.htm,"Phố Lê Gia Đỉnh, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội","2,45 tỷ","40,83 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",60 m²,Đông,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120469163.htm#px=SR-special_display_ad-[PO-14][PL-default],"The Light, Phố Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","7,1 tỷ","63,39 triệu/m²",3 phòng,3 phòng,Sổ hồng riêng,Chung cư,112 m²,Tây Bắc,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120642841.htm,"Lê Trọng Tấn, Phường Quang Trung, Quận Hà Đông, Hà Nội","4,2 tỷ","45,06 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,93.2 m²,,Nam,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120689557.htm,"Phố Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","4,85 tỷ","60,62 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120642578.htm#px=SR-special_display_ad-[PO-17][PL-default],"Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội","3,48 tỷ","38,67 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",90 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/120688922.htm,", Đường vành đai 3,5, Xã Kim Chung, Huyện Hoài Đức, Hà Nội","6,8 tỷ","59,65 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,114 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120688762.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","4,1 tỷ","75,93 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,54 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/118851410.htm#px=SR-special_display_ad-[PO-20][PL-default],"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,68 tỷ","56,62 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,65 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/118959919.htm#px=SR-special_display_ad-[PO-1][PL-default],"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,6 tỷ","56,25 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,64 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119944722.htm#px=SR-special_display_ad-[PO-2][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ,"66,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,45 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/118836647.htm#px=SR-special_display_ad-[PO-3][PL-default],"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,85 tỷ","59,23 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,65 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119055770.htm#px=SR-special_display_ad-[PO-4][PL-default],"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,7 tỷ","62,79 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119054591.htm#px=SR-special_display_ad-[PO-5][PL-default],"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","4,5 tỷ",60 triệu/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,75 m²,Tây Nam,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120687514.htm,"Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội","4,5 tỷ","56,25 triệu/m²",3 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",80 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120687210.htm#px=SR-special_display_ad-[PO-7][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,8 tỷ","65,12 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120601065.htm,"Hoàng Mai, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","1,86 tỷ","37,20 triệu/m²",2 phòng,,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",50 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120587383.htm#px=SR-special_display_ad-[PO-9][PL-default],"Số 102-104, Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội","8,2 tỷ","58,16 triệu/m²",3 phòng,2 phòng,Hợp đồng mua bán,Chung cư,141 m²,Tây Nam,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120686684.htm#px=SR-special_display_ad-[PO-10][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,85 tỷ","66,28 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120600835.htm,"Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","2,1 tỷ","36,21 triệu/m²",2 phòng,,Sổ hồng riêng,"Căn hộ dịch vụ, mini",58 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120686150.htm,"Phố Nguyễn Hữu Thọ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","2,6 tỷ","46,43 triệu/m²",2 phòng,2 phòng,Hợp đồng mua bán,Chung cư,56 m²,Đông Nam,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120686133.htm#px=SR-special_display_ad-[PO-13][PL-default],"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","1,8 tỷ","51,43 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",35 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120402920.htm,"Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",46 triệu,450.980 đ/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,102 m²,Tây Bắc,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120685579.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,17 tỷ","73,72 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120662116.htm#px=SR-special_display_ad-[PO-16][PL-default],"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội","2,7 tỷ","48,21 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,56 m²,Tây Bắc,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120685073.htm,"Tập thể ngân hàng, Ngõ 96 Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","3,5 tỷ",50 triệu/m²,2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120264113.htm,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","3,69 tỷ","60,49 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,61 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120661776.htm,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","4,8 tỷ","68,57 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120684709.htm,"Đường Vũ Năng, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",6 tỷ,"111,11 triệu/m²",3 phòng,,Hợp đồng mua bán,Chung cư,54 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120051915.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",71 triệu,881.987 đ/m²,3 phòng,2 phòng,Hợp đồng mua bán,Chung cư,80.5 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120555809.htm#px=SR-special_display_ad-[PO-2][PL-default],"458, 458 Số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",22 tỷ,110 triệu/m²,4 phòng,,Sổ hồng riêng,Chung cư,200 m²,Tây Bắc,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120351842.htm,"Đường Điện Biên Phủ, Phường Điện Biên, Quận Ba Đình, Hà Nội","2,7 tỷ","96,43 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",28 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106804991.htm,"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",785 triệu,"14,27 triệu/m²",2 phòng,2 phòng,1,Chung cư,55 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/111852591.htm,"Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",755 triệu,"13,48 triệu/m²",2 phòng,2 phòng,1,Chung cư,56 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/104342456.htm,"Đường Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",765 triệu,"13,91 triệu/m²",2 phòng,2 phòng,1,Chung cư,55 m²,Đông,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120555492.htm#px=SR-special_display_ad-[PO-7][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",5 tỷ,"65,96 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,75.8 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120682642.htm,"Phố Nguyễn Chánh, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","4,2 tỷ","64,62 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,65 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/110327109.htm,"Đại Dương, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,33 tỷ","50,65 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,46 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120682434.htm,"Cầu Bắc Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","4,6 tỷ","48,42 triệu/m²",3 phòng,3 phòng,Sổ hồng riêng,Chung cư,95 m²,,Nam,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119508648.htm,"Đường Cựu , Xã Đức Thượng, Huyện Hoài Đức, Hà Nội","3,65 tỷ","31,47 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,116 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120633945.htm,"Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","4,1 tỷ","36,28 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,113 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120682075.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,14 tỷ","69,03 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,Đông Nam,Đông,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120492690.htm#px=SR-special_display_ad-[PO-14][PL-default],"NGUYỄN KHOÁI, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",41 tỷ,"241,18 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",170 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/114502350.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,6 tỷ","44,07 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,59 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120681891.htm,"298 , Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội","6,8 tỷ","97,14 triệu/m²",2 phòng,2 phòng,Hợp đồng mua bán,Chung cư,70 m²,Tây,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120527613.htm,"Số 6/51, ngõ 15 , Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","6,05 tỷ","51,27 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,118 m²,Nam,Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120681597.htm#px=SR-special_display_ad-[PO-18][PL-default],"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",10 tỷ,"243,90 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",41 m²,Tây Bắc,Tây Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120632930.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,1 tỷ",70 triệu/m²,1 phòng,1 phòng,Sổ hồng riêng,Chung cư,30 m²,Đông,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120657685.htm,"Đường Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","3,6 tỷ","64,29 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,56 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120681406.htm#px=SR-special_display_ad-[PO-1][PL-default],"Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","4,3 tỷ","58,11 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,74 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120606311.htm,"Đường trục phía Nam, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","2,85 tỷ","41,91 triệu/m²",2 phòng,2 phòng,Hợp đồng mua bán,Chung cư,68 m²,Tây,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120680621.htm,"Đường Phạm Văn Đồng, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",4 tỷ,"58,82 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,68 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120656576.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,1 tỷ","67,74 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,Đông,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120605717.htm,"Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","3,6 tỷ","52,94 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,68 m²,Nam,Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120680285.htm,"Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","2,4 tỷ","45,28 triệu/m²",2 phòng,1 phòng,Hợp đồng mua bán,Chung cư,53 m²,,,
