Link,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120683201.htm,3.5,66.04,Đã có sổ,Đất thổ cư,,,53.0,,Bắc Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120683179.htm,2.6,20.8,Đang chờ sổ,Đất nền dự án,5.0,25.0,125.0,Đông Nam,Thạch Hoà,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120683143.htm#px=SR-special_display_ad-[PO-15][PL-default],2.0,48.66,Đã có sổ,Đất thổ cư,3.68,11.11,41.1,,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120682912.htm,2.3,35.38,Đã có sổ,Đất thổ cư,5.63,11.53,65.0,,Bình Yên,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/111195533.htm,10.2,167.21,Đã có sổ,Đất thổ cư,4.2,,61.0,Tây Bắc,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/110848334.htm,10.2,170.0,Đã có sổ,Đất thổ cư,4.0,15.0,60.0,Đông Bắc,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120170172.htm,7.77,105.0,Đã có sổ,Đất thổ cư,4.0,,74.0,,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/118470921.htm,3.7,82.22,Đã có sổ,Đất thổ cư,3.9,,45.0,Đông,Đông Dư,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/118626169.htm,3.49,61.44,Đã có sổ,Đất thổ cư,4.0,,56.8,,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120682731.htm,4.5,26.47,Đã có sổ,Đất thổ cư,7.0,24.0,170.0,,Bình Yên,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120633867.htm#px=SR-special_display_ad-[PO-3][PL-default],9.0,243.24,Đã có sổ,Đất thổ cư,,,37.0,,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120682069.htm,2.35,42.73,Đã có sổ,Đất thổ cư,,,55.0,,Kim Sơn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119785241.htm,5.3,106.0,Đã có sổ,Đất thổ cư,,,50.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120680406.htm,7.5,97.4,Đã có sổ,Đất thổ cư,4.0,18.0,77.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120680310.htm,4.35,58.0,Đã có sổ,Đất thổ cư,4.8,15.0,75.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120680265.htm,2.0,24.21,Đã có sổ,Đất thổ cư,,,82.6,,Hạ Bằng,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/119596685.htm,1.55,37.8,Đã có sổ,Đất thổ cư,4.5,,41.0,Đông Nam,Hạ Mỗ,Đan Phượng
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120680020.htm#px=SR-special_display_ad-[PO-10][PL-default],5.95,132.22,Đã có sổ,Đất thổ cư,,,45.0,,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120326251.htm,2.1,51.22,Đã có sổ,Đất thổ cư,5.2,7.9,41.0,Tây Nam,Thượng Mỗ,Đan Phượng
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/119672973.htm,4.3,55.13,Đã có sổ,Đất thổ cư,4.2,,78.0,Tây Nam,Đồng Tháp,Đan Phượng
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120386253.htm,11.0,220.0,Đã có sổ,Đất thổ cư,,,50.0,,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120679588.htm,3.0,30.0,Đã có sổ,Đất thổ cư,,,100.0,,Tân Xã,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120194336.htm,2.8,68.29,Đã có sổ,Đất thổ cư,4.0,10.0,41.0,,Hải Bối,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120679316.htm,3.61,30.85,Đã có sổ,Đất thổ cư,8.0,14.51,117.0,,Lệ Chi,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119488045.htm,2.38,43.27,Đã có sổ,Đất thổ cư,5.0,11.0,55.0,,Bắc Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120450587.htm,6.7,223.33,Đã có sổ,Đất thổ cư,,,30.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120678782.htm,1.896,24.0,Đã có sổ,Đất thổ cư,4.5,17.55,79.0,,Minh Phú,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119250899.htm#px=SR-special_display_ad-[PO-20][PL-default],5.68,135.24,Đã có sổ,Đất thổ cư,,,42.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119397566.htm#px=SR-special_display_ad-[PO-1][PL-default],4.95,82.5,Đã có sổ,Đất thổ cư,,,60.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120622377.htm,2.55,34.46,Đã có sổ,Đất thổ cư,3.7,20.0,74.0,,Bắc Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120577307.htm,7.19,165.29,Đã có sổ,Đất nền dự án,3.1,14.0,43.5,Đông Bắc,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120603367.htm#px=SR-special_display_ad-[PO-4][PL-default],6.4,142.22,Đã có sổ,Đất thổ cư,,,45.0,,Bồ Đề,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120207399.htm,2.65,37.32,Đã có sổ,Đất thổ cư,6.0,12.0,71.0,,Kim Nỗ,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120678279.htm,4.5,67.16,Đã có sổ,Đất thổ cư,4.1,16.0,67.0,Đông Bắc,Quang Minh,Mê Linh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120276297.htm,3.35,52.43,Đang chờ sổ,Đất thổ cư,4.92,,63.9,Đông Nam,Nam Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119762442.htm,2.7,56.25,Đã có sổ,Đất thổ cư,4.0,12.0,48.0,,Hải Bối,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120601485.htm,5.3,88.33,Đã có sổ,Đất thổ cư,4.3,,60.0,,Thanh Lương,Hai Bà Trưng
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120676600.htm,11.0,44.0,Đã có sổ,Đất thổ cư,10.0,25.0,250.0,,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120676531.htm,9.0,225.0,Đã có sổ,Đất thổ cư,,,40.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120676498.htm,1.25,2.06,Đã có sổ,Đất thổ cư,6.0,1.0,606.0,,Sóc Sơn,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120675982.htm,6.7,83.75,Đã có sổ,Đất thổ cư,,,80.0,,Giang Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120439281.htm,1.75,21.88,Đã có sổ,Đất thổ cư,5.0,16.0,80.0,,Thụy Hương,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120675564.htm,2.55,34.46,Đã có sổ,Đất thổ cư,,,74.0,,Bắc Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119681688.htm,6.55,92.25,Đã có sổ,Đất thổ cư,4.5,,71.0,,Quang Trung,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120674811.htm,1.62,5.28,Đã có sổ,Đất thổ cư,,,307.0,,Vạn Kim,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120674532.htm,12.8,320.0,Đã có sổ,Đất thổ cư,35.0,,40.0,,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120674468.htm,3.6,55.38,Đã có sổ,Đất thổ cư,,,65.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120674367.htm,30.0,256.41,Đã có sổ,Đất thổ cư,,,117.0,,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120674135.htm,6.4,104.07,Đã có sổ,Đất thổ cư,3.5,18.0,61.5,Nam,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120598300.htm,1.8,60.0,Đã có sổ,Đất thổ cư,,,30.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120298233.htm,20.5,202.97,Đã có sổ,Đất thổ cư,,,101.0,,Phú Thượng,Tây Hồ
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120673708.htm,3.6,2.09,Đã có sổ,Đất thổ cư,,,1723.0,,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120597443.htm,10.45,160.77,Đã có sổ,Đất thổ cư,8.0,8.1,65.0,Nam,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120673145.htm,10.8,81.82,Đã có sổ,Đất thổ cư,9.76,13.5,132.0,Nam,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120671928.htm,10.0,208.33,Đã có sổ,Đất thổ cư,,,48.0,,Bồ Đề,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120217227.htm,1.4,12.06,Đã có sổ,Đất thổ cư,,,116.115,,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120100267.htm,3.15,9.26,Đã có sổ,Đất thổ cư,,,340.0,Đông Nam,Hoàng Văn Thụ,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120099531.htm,3.85,7.45,Đã có sổ,Đất thổ cư,,,517.0,Đông Nam,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119277313.htm,5.9,147.5,Đã có sổ,Đất thổ cư,,,40.0,,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120671184.htm,3.12,52.0,Đã có sổ,Đất thổ cư,4.0,,60.0,,Việt Hùng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/120671152.htm,46.0,353.85,Đã có sổ,Đất thổ cư,8.6,,130.0,,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120670015.htm,1.4,42.42,Đã có sổ,Đất thổ cư,,,33.0,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120669912.htm,3.2,78.05,Đã có sổ,Đất thổ cư,4.0,10.0,41.0,Đông Nam,Đặng Xá,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119784992.htm,3.35,74.44,Đã có sổ,Đất thổ cư,5.0,9.0,45.0,,Tiên Dương,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120669479.htm,3.2,45.71,Đã có sổ,Đất thổ cư,5.0,14.0,70.0,,Thuỵ Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120644372.htm#px=SR-special_display_ad-[PO-18][PL-default],3.4,80.95,Đã có sổ,Đất thổ cư,,,42.0,,Uy Nỗ,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120668890.htm,3.26,65.2,Đã có sổ,Đất thổ cư,4.0,,50.0,,Việt Hùng,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/117688691.htm,8.6,51.5,Đã có sổ,Đất thổ cư,,,167.0,,Võng La,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120668101.htm,1.48,19.73,Đã có sổ,Đất thổ cư,4.5,16.0,75.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120668019.htm,1.3,12.62,Đã có sổ,Đất thổ cư,,,103.0,,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120667989.htm,3.65,76.04,Đã có sổ,Đất thổ cư,4.0,12.0,48.0,Đông Nam,Liên Ninh,Thanh Trì
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120667843.htm,5.9,147.5,Đã có sổ,Đất thổ cư,33.0,,40.0,,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120667808.htm,6.35,105.83,Đã có sổ,Đất thổ cư,,,60.0,,Minh Khai,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120667554.htm,2.6,57.78,Đã có sổ,Đất thổ cư,,,45.0,,Yên Thường,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120642725.htm#px=SR-special_display_ad-[PO-7][PL-default],3.4,54.84,Đã có sổ,Đất thổ cư,,,62.0,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120667345.htm,2.19,35.38,Đã có sổ,Đất thổ cư,,,61.9,,Tốt Động,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120667248.htm,0.8,15.69,Đã có sổ,Đất thổ cư,5.0,11.0,51.0,Đông Nam,Thượng Lâm,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120666705.htm,3.26,65.2,Đã có sổ,Đất thổ cư,4.0,,50.0,,Việt Hùng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120666514.htm,6.65,133.0,Đã có sổ,Đất thổ cư,4.0,,50.0,,Phú Lương,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120666380.htm,4.8,114.29,Đã có sổ,Đất thổ cư,3.5,,42.0,,Hà Cầu,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120666071.htm,16.3,88.16,Đã có sổ,Đất nền dự án,,,184.9,,Quang Minh,Mê Linh
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120665584.htm,5.67,60.32,Đã có sổ,Đất thổ cư,6.3,15.0,94.0,Nam,Chu Phan,Mê Linh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120665179.htm,1.4,70.0,Đã có sổ,Đất thổ cư,5.0,4.0,20.0,Đông Nam,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119981348.htm,6.5,81.25,Đã có sổ,Đất thổ cư,5.0,16.0,80.0,,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120578490.htm,6.4,148.84,Đã có sổ,Đất thổ cư,,,43.0,,La Khê,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120664547.htm,4.5,81.82,Đã có sổ,Đất thổ cư,3.5,14.0,55.0,Tây Bắc,Di Trạch,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120663898.htm,2.199,4.11,Đã có sổ,Đất thổ cư,23.0,23.0,535.0,Đông Nam,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120394043.htm,2.2,3.58,Đã có sổ,Đất nông nghiệp,13.0,50.0,615.0,Đông Nam,Thượng Thanh,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120662697.htm,9.8,122.5,Đã có sổ,Đất thổ cư,5.3,,80.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120014700.htm,1.8,32.73,Đã có sổ,Đất thổ cư,4.0,14.0,55.0,,Đại Yên,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120013476.htm,2.15,32.09,Đã có sổ,Đất thổ cư,4.0,16.0,67.0,,Đại Yên,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120662563.htm#px=SR-special_display_ad-[PO-4][PL-default],8.0,131.15,Đã có sổ,Đất thổ cư,,,61.0,,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120005303.htm,2.65,34.87,Đã có sổ,Đất thổ cư,6.0,13.0,76.0,,Đại Yên,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120662422.htm,5.5,5.96,Đã có sổ,Đất nông nghiệp,10.9,82.5,923.0,,Vạn Phúc,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120662389.htm,2.25,39.47,Đã có sổ,Đất thổ cư,4.0,14.0,57.0,,Thư Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120662276.htm,1.49,19.87,Đã có sổ,Đất thổ cư,5.0,15.0,75.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120618920.htm,11.2,140.0,Đã có sổ,Đất thổ cư,6.0,,80.0,Tây Bắc,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/120661931.htm,3.8,25.85,Đã có sổ,Đất thổ cư,5.9,25.0,147.0,Đông Nam,Kim An,Thanh Oai
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120610547.htm#px=SR-special_display_ad-[PO-11][PL-default],2.8,10.0,Đã có sổ,Đất thổ cư,10.0,30.0,280.0,Bắc,Tân Minh,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120660741.htm,2.0,66.67,Đã có sổ,Đất thổ cư,3.4,8.82,30.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120660677.htm,1.9,23.75,Đã có sổ,Đất thổ cư,,,80.0,,Xuân Mai,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120660492.htm,1.53,34.0,Đã có sổ,Đất thổ cư,4.0,11.0,45.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120379540.htm,4.505,17.0,Đã có sổ,Đất thổ cư,,,265.0,,Tuyết Nghĩa,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/104049444.htm,4.6,1.77,Đã có sổ,Đất nông nghiệp,35.0,80.0,2600.0,,Tuyết Nghĩa,Quốc Oai
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120660103.htm,15.0,130.43,Đã có sổ,Đất thổ cư,6.0,19.0,115.0,Tây,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120659461.htm,18.9,176.64,Đã có sổ,Đất thổ cư,6.0,18.0,107.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120658675.htm,3.299,33.0,Đã có sổ,Đất thổ cư,5.0,20.0,100.0,Đông Nam,Xuân Mai,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120657147.htm,1.45,11.24,Đã có sổ,Đất thổ cư,,,129.0,,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120632279.htm#px=SR-special_display_ad-[PO-1][PL-default],2.3,15.65,Đã có sổ,Đất thổ cư,5.5,28.0,147.0,Đông Nam,An Khánh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120657057.htm,3.3,78.57,Đã có sổ,Đất thổ cư,7.0,6.0,42.0,,Mai Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120385941.htm,8.68,144.67,Đã có sổ,Đất thổ cư,4.0,15.0,60.0,Đông Bắc,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120321661.htm,10.5,161.54,Đã có sổ,Đất thổ cư,8.0,8.0,65.0,Tây Nam,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120656843.htm,3.06,54.64,Đã có sổ,Đất thổ cư,5.0,11.0,56.0,Đông Nam,Vạn Phúc,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120656780.htm,1.39,28.96,Đã có sổ,Đất thổ cư,6.0,8.0,48.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120656731.htm,5.28,40.0,Đã có sổ,Đất thổ cư,8.0,16.5,132.0,,Mai Đình,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120656458.htm#px=SR-special_display_ad-[PO-8][PL-default],16.3,203.75,Đã có sổ,Đất thổ cư,,,80.0,,Phúc Đồng,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120252359.htm,5.0,104.17,Đã có sổ,Đất thổ cư,4.0,12.0,48.0,,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120348859.htm,1.99,33.73,Đã có sổ,Đất thổ cư,5.0,,59.0,,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120025415.htm,11.0,154.93,Đã có sổ,Đất thổ cư,5.4,,71.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120656263.htm,8.8,89.8,Đã có sổ,Đất thổ cư,4.0,27.0,98.0,Tây Nam,Đông Mỹ,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120656223.htm,1.17,24.38,Đã có sổ,Đất thổ cư,5.0,9.0,48.0,,Phúc Tiến,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120156277.htm,8.755,85.0,Đã có sổ,Đất thổ cư,4.7,22.5,103.0,,Phúc Đồng,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120442919.htm,0.7,23.33,Sổ chung / công chứng vi bằng,Đất thổ cư,,,30.0,,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120655527.htm,3.3,70.21,Đã có sổ,Đất thổ cư,,,47.0,,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120655470.htm,10.8,216.0,Đã có sổ,Đất nền dự án,4.17,,50.0,Đông Nam,La Khê,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120655365.htm,11.5,221.15,Đã có sổ,Đất thổ cư,5.0,11.0,52.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120655166.htm,2.73,39.0,Đã có sổ,Đất thổ cư,5.0,14.0,70.0,,Mai Đình,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/117830657.htm,0.65,12.5,Sổ chung / công chứng vi bằng,Đất thổ cư,,,52.0,,Trần Phú,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120655007.htm,7.3,140.38,Đã có sổ,Đất thổ cư,,,52.0,,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120655004.htm,9.3,186.0,Đã có sổ,Đất thổ cư,,,50.0,,La Khê,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120654947.htm,1.7,27.87,Đã có sổ,Đất thổ cư,6.0,11.0,61.0,Đông Nam,Thanh Lâm,Mê Linh
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/118588941.htm,2.48,62.0,Đã có sổ,Đất thổ cư,,,40.0,,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120654549.htm,2.0,20.0,Đã có sổ,Đất thổ cư,5.0,20.0,100.0,,Chuyên Mỹ,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120577034.htm,4.35,127.94,Đã có sổ,Đất thổ cư,4.0,9.0,34.0,,Thượng Thanh,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120653981.htm,16.5,219.42,Đã có sổ,Đất thổ cư,,,75.2,,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120653828.htm,7.19,159.78,Đã có sổ,Đất thổ cư,,,45.0,,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120653496.htm,3.95,79.0,Đã có sổ,Đất thổ cư,4.0,,50.0,,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120653064.htm,5.345,106.9,Đã có sổ,Đất thổ cư,,,50.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120241203.htm#px=SR-special_display_ad-[PO-11][PL-default],7.99,140.18,Đã có sổ,Đất thổ cư,,,57.0,,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120651946.htm,1.896,24.0,Đã có sổ,Đất thổ cư,4.5,17.55,79.0,,Minh Phú,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120248897.htm,11.5,123.66,Đã có sổ,Đất thổ cư,,,93.0,,Yên Viên,Gia Lâm
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120651794.htm,1.3,8.48,Đã có sổ,Đất thổ cư,5.5,27.0,153.3,Đông Nam,Sơn Đông,Sơn Tây
