Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/118233038.htm#px=SR-special_display_ad-[PO-4][PL-default],11.5,153.33,5,5,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,75.0,Đông,Hoàn thiện cơ bản,Xuân Mai,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119992309.htm,5.15,135.53,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Hà Cầu,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-huyen-thach-that-ha-noi/120688889.htm,2.9,47.54,3,2,3,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,10.0,61.0,Tây,Hoàn thiện cơ bản,Kim Quan,Thạch Thất
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120688869.htm,11.9,185.94,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,64.0,,Nội thất đầy đủ,Trần Phú,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120688837.htm,3.05,87.14,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120613150.htm,6.0,181.82,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,33.0,,Nội thất đầy đủ,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120032550.htm,5.6,207.41,2,3,4,Đã có sổ,"Nhà ngõ, hẻm",3.4,8.0,27.0,,Hoàn thiện cơ bản,Khương Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120536278.htm,7.5,136.36,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,55.0,,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120688756.htm,5.75,159.72,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120536164.htm,12.8,512.0,3,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,,25.0,,Nội thất cao cấp,Ngọc Khánh,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120688668.htm,2.9,78.38,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120688665.htm,6.35,181.43,4,5,5,Đã có sổ,"Nhà ngõ, hẻm",3.6,9.7,35.0,,Nội thất đầy đủ,Thanh Xuân Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120688555.htm,6.35,181.43,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Hạ Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120688547.htm,3.0,85.71,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120665937.htm,7.25,164.77,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,44.0,,Nội thất đầy đủ,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120688463.htm,5.1,159.38,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.5,,32.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120601808.htm,5.85,167.14,3,3,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,,35.0,,Nội thất đầy đủ,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120688414.htm,6.5,185.71,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-quan-ha-dong-ha-noi/120688375.htm,2.8,82.35,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,34.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/119395897.htm,6.35,162.82,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,39.0,,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119395437.htm,7.1,186.84,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Kim Giang,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119395240.htm,6.88,191.11,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Khương Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119394974.htm,6.6,212.9,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,31.0,,Nội thất đầy đủ,Hạ Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119283313.htm,8.0,210.53,4,4,6,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Kim Giang,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119180512.htm,8.0,195.12,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,41.0,,Nội thất đầy đủ,Thanh Xuân Nam,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120275982.htm,8.1,202.5,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120275143.htm,7.45,169.32,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,44.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120264140.htm,7.8,216.67,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120248891.htm,8.2,234.29,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất cao cấp,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120220636.htm,6.3,210.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/120220368.htm,8.6,191.11,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Trung Liệt,Đống Đa
https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/120194912.htm,8.8,237.84,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Nội thất đầy đủ,Thịnh Quang,Đống Đa
https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/120168277.htm,8.5,212.5,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất cao cấp,Khương Thượng,Đống Đa
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120145701.htm,6.4,182.86,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120120733.htm,6.7,191.43,8,8,9,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119706208.htm,6.5,216.67,4,4,6,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất cao cấp,Khương Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119705669.htm,6.5,185.71,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Khương Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119653369.htm,5.0,166.67,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119625218.htm,6.6,212.9,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,31.0,,Nội thất cao cấp,Ngã Tư Sở,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119611587.htm,7.5,170.45,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,44.0,,Nội thất đầy đủ,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119576001.htm,5.25,169.35,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,31.0,,Nội thất đầy đủ,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120688265.htm,22.5,284.81,4,4,4,Đã có sổ,Nhà phố liền kề,4.5,,79.0,Nam,Nội thất cao cấp,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119603837.htm,6.98,193.89,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119575704.htm,7.88,154.51,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,51.0,,Nội thất đầy đủ,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120688251.htm,3.17,83.42,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120561870.htm,33.0,440.0,7,6,7,Đã có sổ,"Nhà mặt phố, mặt tiền",7.5,,75.0,,Nội thất cao cấp,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120688230.htm,7.5,214.29,3,4,6,Đã có sổ,"Nhà ngõ, hẻm",4.0,8.75,35.0,Tây Bắc,Nội thất đầy đủ,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120688210.htm,11.5,230.0,4,5,6,Đã có sổ,"Nhà mặt phố, mặt tiền",,,50.0,,Nội thất cao cấp,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119754932.htm,4.9,163.33,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120224634.htm,12.5,208.33,5,5,6,Đã có sổ,"Nhà mặt phố, mặt tiền",,,60.0,,Nội thất cao cấp,Mai Động,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120208690.htm,4.2,140.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120287888.htm,5.25,164.06,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,32.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120287651.htm,4.95,126.92,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,39.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119754693.htm,7.8,169.57,10,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,46.0,,Nội thất cao cấp,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119996326.htm,5.25,175.0,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",5.6,5.3,30.0,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120688099.htm#px=SR-special_display_ad-[PO-19][PL-default],7.8,236.36,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,33.0,,Nội thất cao cấp,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120688092.htm,5.6,147.37,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Hoàng Văn Thụ,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120688043.htm,16.64,320.0,10,10,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,52.0,,Bàn giao thô,Quang Trung,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120687986.htm,5.75,159.72,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",6.6,5.53,36.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120687969.htm,5.9,196.67,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120687905.htm,5.8,175.76,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,33.0,,Nội thất đầy đủ,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120687901.htm#px=SR-special_display_ad-[PO-5][PL-default],7.6,176.74,2,2,2,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,,43.0,Đông Nam,Nội thất đầy đủ,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120687856.htm#px=SR-special_display_ad-[PO-6][PL-default],12.2,244.0,2,2,2,Đã có sổ,Nhà phố liền kề,4.2,12.0,50.0,,Hoàn thiện cơ bản,Phú La,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120687842.htm,6.1,135.56,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Đồng Tâm,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120614490.htm,5.65,113.0,2,2,3,Đã có sổ,"Nhà ngõ, hẻm",3.4,,50.0,,Nội thất đầy đủ,Thụy Phương,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120347066.htm,7.85,203.9,6,4,5,Đã có sổ,"Nhà ngõ, hẻm",3.6,,38.5,,Nội thất cao cấp,Dịch Vọng,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120687779.htm,3.8,126.67,3,3,4,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120664906.htm#px=SR-special_display_ad-[PO-11][PL-default],46.0,393.16,5,5,6,Đã có sổ,"Nhà mặt phố, mặt tiền",,,117.0,,Nội thất cao cấp,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120687707.htm,5.5,157.14,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120687626.htm,7.5,163.04,4,3,6,Đã có sổ,"Nhà ngõ, hẻm",,,46.0,,Nội thất đầy đủ,Đội Cấn,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120687606.htm#px=SR-special_display_ad-[PO-14][PL-default],6.25,156.25,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",3.6,13.0,40.0,Tây Nam,Nội thất đầy đủ,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120687599.htm,8.35,185.56,8,6,5,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Bách Khoa,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120639924.htm#px=SR-special_display_ad-[PO-16][PL-default],15.0,365.85,3,3,7,Đã có sổ,"Nhà mặt phố, mặt tiền",,,41.0,,Nội thất đầy đủ,Bưởi,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120687565.htm,6.18,247.2,2,3,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,,25.0,,Hoàn thiện cơ bản,Trương Định,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120687560.htm,4.999,185.15,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,27.0,,Nội thất đầy đủ,Hoàng Văn Thụ,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120687531.htm,7.0,194.99,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.9,,Nội thất đầy đủ,Giảng Võ,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120580931.htm,6.999,175.0,5,4,6,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,10.0,40.0,,Nội thất đầy đủ,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120687520.htm,16.5,220.0,10,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,75.0,,Nội thất cao cấp,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119101058.htm,8.5,175.62,7,7,5,Đã có sổ,"Nhà ngõ, hẻm",,,48.4,,Nội thất đầy đủ,Thổ Quan,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120687464.htm,5.5,152.78,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,36.0,,Hoàn thiện cơ bản,Phúc Đồng,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120687444.htm,1.68,93.33,2,1,3,Đã có sổ,"Nhà ngõ, hẻm",3.0,6.0,18.0,,Hoàn thiện cơ bản,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120687403.htm,5.3,196.3,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,27.0,,Nội thất đầy đủ,Văn Chương,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120687307.htm,11.2,258.66,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,43.3,,Nội thất cao cấp,Cống Vị,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120687248.htm,5.25,175.0,4,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Hoàn thiện cơ bản,Tây Tựu,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/118889275.htm,0.9,21.43,1,1,1,Sổ chung / công chứng vi bằng,"Nhà mặt phố, mặt tiền",,,42.0,,Bàn giao thô,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120687224.htm,6.6,146.67,6,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120687216.htm,2.9,78.38,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/117714988.htm,16.2,352.17,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,,46.0,,Nội thất đầy đủ,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/115243961.htm,45.0,281.25,1,1,1,Đã có sổ,"Nhà mặt phố, mặt tiền",8.0,,160.0,,Bàn giao thô,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119489573.htm,44.6,182.04,6,5,5,Đã có sổ,Nhà biệt thự,14.0,,245.0,,Nội thất cao cấp,Việt Hưng,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120687128.htm#px=SR-special_display_ad-[PO-14][PL-default],9.4,167.86,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,56.0,,Nội thất cao cấp,Sài Đồng,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120687093.htm,5.2,76.13,2,1,1,Đã có sổ,"Nhà ngõ, hẻm",4.0,17.0,68.3,Tây Bắc,Hoàn thiện cơ bản,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120687076.htm,6.89,164.05,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.4,,42.0,,Nội thất đầy đủ,Thanh Lương,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/119589211.htm,4.05,6.0,3,2,1,Đã có sổ,"Nhà mặt phố, mặt tiền",45.0,15.0,675.0,Tây Nam,Bàn giao thô,Hoàng Diệu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120687030.htm,3.85,113.24,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,34.0,,Nội thất đầy đủ,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120687014.htm,8.9,222.5,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",3.8,,40.0,,Nội thất đầy đủ,Cổ Nhuế 2,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120395776.htm,1.5,45.45,3,3,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,33.0,,Nội thất đầy đủ,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120686904.htm,5.8,175.76,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",3.0,,33.0,,Nội thất đầy đủ,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120613992.htm#px=SR-special_display_ad-[PO-2][PL-default],8.6,140.98,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",3.6,15.9,61.0,Đông Nam,Hoàn thiện cơ bản,Mai Động,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120686891.htm,8.25,168.37,5,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,49.0,,Nội thất cao cấp,Thịnh Quang,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120686889.htm,27.5,323.53,8,6,8,Đã có sổ,"Nhà ngõ, hẻm",4.5,,85.0,,Nội thất cao cấp,Láng Thượng,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120686888.htm,3.0,81.08,4,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120200663.htm,2.2,104.76,2,3,3,Không có sổ,"Nhà ngõ, hẻm",4.0,,21.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118382475.htm,4.6,56.1,3,2,3,Không có sổ,"Nhà ngõ, hẻm",7.0,,82.0,,Nội thất cao cấp,Trống,Trống
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120686823.htm,3.0,66.67,1,1,1,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Hoàn thiện cơ bản,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120686809.htm,2.95,184.38,2,1,3,Đã có sổ,"Nhà ngõ, hẻm",3.5,6.0,16.0,,Hoàn thiện cơ bản,Bạch Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120639106.htm,17.45,202.91,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",5.0,17.0,86.0,,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120207365.htm,4.1,136.67,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,Tây Bắc,Nội thất đầy đủ,Liên Mạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120686699.htm,6.0,150.0,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120686685.htm,9.65,166.38,8,6,5,Đã có sổ,"Nhà ngõ, hẻm",,,58.0,,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120686613.htm,1.0,28.57,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/119511806.htm#px=SR-special_display_ad-[PO-15][PL-default],3.35,95.71,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Cầu Diễn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/117529652.htm#px=SR-special_display_ad-[PO-16][PL-default],4.7,104.44,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Phương Canh,Nam Từ Liêm
