Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/118959919.htm#px=SR-special_display_ad-[PO-1][PL-default],3.6,56.25,2,2,Sổ hồng riêng,Chung cư,64.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119944722.htm#px=SR-special_display_ad-[PO-2][PL-default],3.0,66.67,2,1,Sổ hồng riêng,Chung cư,45.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/118836647.htm#px=SR-special_display_ad-[PO-3][PL-default],3.85,59.23,2,2,Sổ hồng riêng,Chung cư,65.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119055770.htm#px=SR-special_display_ad-[PO-4][PL-default],2.7,62.79,2,1,Sổ hồng riêng,Chung cư,43.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119054591.htm#px=SR-special_display_ad-[PO-5][PL-default],4.5,60.0,3,2,Sổ hồng riêng,Chung cư,75.0,Tây Nam,Đông Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120687514.htm,4.5,56.25,3,1,Sổ hồng riêng,Tập thể,80.0,,,Nội thất đầy đủ,Phương Mai,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120687210.htm#px=SR-special_display_ad-[PO-7][PL-default],2.8,65.12,1,1,Sổ hồng riêng,Chung cư,43.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120601065.htm,1.86,37.2,2,2,Hợp đồng mua bán,Chung cư mini,50.0,,,Hoàn thiện cơ bản,Thịnh Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120587383.htm#px=SR-special_display_ad-[PO-9][PL-default],8.2,58.16,3,2,Hợp đồng mua bán,Chung cư,141.0,Tây Nam,Đông Bắc,Nội thất cao cấp,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120686684.htm#px=SR-special_display_ad-[PO-10][PL-default],2.85,66.28,1,1,Sổ hồng riêng,Chung cư,43.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120600835.htm,2.1,36.21,2,2,Sổ hồng riêng,Chung cư mini,58.0,,,Hoàn thiện cơ bản,Phương Liệt,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120686150.htm,2.6,46.43,2,2,Hợp đồng mua bán,Chung cư,56.0,Đông Nam,Nam,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120686133.htm#px=SR-special_display_ad-[PO-13][PL-default],1.8,51.43,1,1,Sổ hồng riêng,Tập thể,35.0,,,Nội thất đầy đủ,Láng Thượng,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120402920.htm,0.046,0.45098,3,2,Sổ hồng riêng,Chung cư,102.0,Tây Bắc,Đông Bắc,Nội thất đầy đủ,Cổ Nhuế 2,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120685579.htm,3.17,73.72,1,1,Sổ hồng riêng,Chung cư,43.0,Tây,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120662116.htm#px=SR-special_display_ad-[PO-16][PL-default],2.7,48.21,2,2,Sổ hồng riêng,Chung cư,56.0,Tây Bắc,Nam,Nội thất đầy đủ,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120685073.htm,3.5,50.0,2,1,Sổ hồng riêng,Tập thể,70.0,,,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120264113.htm,3.69,60.49,2,2,Sổ hồng riêng,Chung cư,61.0,,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120661776.htm,4.8,68.57,3,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120684709.htm,6.0,111.11,3,3,Hợp đồng mua bán,Chung cư,54.0,,,Nội thất cao cấp,Tứ Hiệp,Thanh Trì
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120051915.htm,0.071,0.881987,3,2,Hợp đồng mua bán,Chung cư,80.5,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120555809.htm#px=SR-special_display_ad-[PO-2][PL-default],22.0,110.0,4,4,Sổ hồng riêng,Chung cư,200.0,Tây Bắc,Đông Nam,Nội thất đầy đủ,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120351842.htm,2.7,96.43,2,2,Sổ hồng riêng,Tập thể,28.0,,,Nội thất đầy đủ,Điện Biên,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106804991.htm,0.785,14.27,2,2,Sổ hồng riêng,Chung cư,55.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/111852591.htm,0.755,13.48,2,2,Sổ hồng riêng,Chung cư,56.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/104342456.htm,0.765,13.91,2,2,Sổ hồng riêng,Chung cư,55.0,Đông,Đông,Nội thất đầy đủ,Trung Tự,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120555492.htm#px=SR-special_display_ad-[PO-7][PL-default],5.0,65.96,3,2,Sổ hồng riêng,Chung cư,75.8,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120682642.htm,4.2,64.62,2,2,Sổ hồng riêng,Chung cư,65.0,,,Nội thất cao cấp,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/110327109.htm,2.33,50.65,1,1,Sổ hồng riêng,Chung cư,46.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120682434.htm,4.6,48.42,3,3,Sổ hồng riêng,Chung cư,95.0,,Nam,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119508648.htm,3.65,31.47,3,2,Sổ hồng riêng,Chung cư,116.0,,,Nội thất đầy đủ,Đức Thượng,Hoài Đức
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120633945.htm,4.1,36.28,3,3,Sổ hồng riêng,Chung cư,113.0,,,Hoàn thiện cơ bản,Trung Văn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120682075.htm,2.14,69.03,1,1,Sổ hồng riêng,Chung cư,31.0,Đông Nam,Đông,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120492690.htm#px=SR-special_display_ad-[PO-14][PL-default],41.0,241.18,10,6,Sổ hồng riêng,Chung cư mini,170.0,,,Nội thất cao cấp,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/114502350.htm,2.6,44.07,2,1,Sổ hồng riêng,Chung cư,59.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120681891.htm,6.8,97.14,2,2,Hợp đồng mua bán,Chung cư,70.0,Tây,Nam,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120527613.htm,6.05,51.27,3,2,Sổ hồng riêng,Chung cư,118.0,Nam,Bắc,Nội thất cao cấp,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120681597.htm#px=SR-special_display_ad-[PO-18][PL-default],10.0,243.9,10,6,Sổ hồng riêng,Chung cư mini,41.0,Tây Bắc,Tây Bắc,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120632930.htm,2.1,70.0,1,1,Sổ hồng riêng,Chung cư,30.0,Đông,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120657685.htm,3.6,64.29,2,1,Sổ hồng riêng,Chung cư,56.0,,,Nội thất cao cấp,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120681406.htm#px=SR-special_display_ad-[PO-1][PL-default],4.3,58.11,2,2,Sổ hồng riêng,Chung cư,74.0,,,Nội thất đầy đủ,Mễ Trì,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120606311.htm,2.85,41.91,2,2,Hợp đồng mua bán,Chung cư,68.0,Tây,Đông Nam,Nội thất đầy đủ,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120680621.htm,4.0,58.82,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất cao cấp,Xuân Tảo,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120656576.htm,2.1,67.74,1,1,Sổ hồng riêng,Chung cư,31.0,Đông,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120605717.htm,3.6,52.94,2,1,Sổ hồng riêng,Chung cư,68.0,Nam,Bắc,Nội thất cao cấp,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120680285.htm,2.4,45.28,2,1,Hợp đồng mua bán,Chung cư,53.0,,,Nội thất đầy đủ,Bách Khoa,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120679748.htm,3.34,47.71,3,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,Thịnh Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120203757.htm,3.53,64.18,2,1,Sổ hồng riêng,Chung cư,55.0,Nam,Đông Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120679610.htm,5.7,61.29,3,2,Sổ hồng riêng,Chung cư,93.0,,,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/116223312.htm#px=SR-special_display_ad-[PO-10][PL-default],3.499,59.31,2,2,Sổ hồng riêng,Chung cư,59.0,Đông Bắc,Tây Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120678977.htm,3.25,54.17,2,1,Sổ hồng riêng,Tập thể,60.0,,,Nội thất đầy đủ,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120678931.htm,5.35,66.05,3,2,Sổ hồng riêng,Chung cư,81.0,Tây,Đông Nam,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120583750.htm,3.65,66.36,2,2,Sổ hồng riêng,Chung cư,55.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120397194.htm,3.28,182.22,2,2,Sổ hồng riêng,Tập thể,18.0,,,Nội thất đầy đủ,Kim Mã,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/114724990.htm#px=SR-special_display_ad-[PO-15][PL-default],3.39,62.78,2,1,Sổ hồng riêng,Chung cư,54.0,Bắc,Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120093540.htm,3.95,46.47,3,2,Sổ hồng riêng,Tập thể,85.0,,,Nội thất đầy đủ,Giáp Bát,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120356297.htm#px=SR-special_display_ad-[PO-17][PL-default],2.03,78.08,1,1,Sổ hồng riêng,Chung cư,26.0,Đông Nam,Tây Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120628388.htm#px=SR-special_display_ad-[PO-18][PL-default],1.79,29.83,2,2,Hợp đồng mua bán,Chung cư mini,60.0,,,Hoàn thiện cơ bản,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120502953.htm,3.85,66.38,2,2,Sổ hồng riêng,Chung cư,58.0,Đông Bắc,Tây Nam,Nội thất đầy đủ,Quang Trung,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120677739.htm,2.45,54.44,1,1,Sổ hồng riêng,Chung cư,45.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120677582.htm,4.0,120.48,2,1,Sổ hồng riêng,Tập thể,33.2,,,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120677578.htm,2.0,100.0,2,1,Hợp đồng mua bán,Tập thể,20.0,,,Nội thất cao cấp,Quỳnh Lôi,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120676968.htm,3.2,51.61,2,2,Sổ hồng riêng,Chung cư,62.0,,,Nội thất đầy đủ,Đông Ngạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120676821.htm,6.3,63.0,3,3,Sổ hồng riêng,Chung cư,100.0,,,Nội thất cao cấp,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120676492.htm,1.05,42.0,1,1,Đang chờ sổ,Tập thể,25.0,,,Hoàn thiện cơ bản,Cát Linh,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120676465.htm,4.58,47.22,2,2,Sổ hồng riêng,Chung cư,97.0,,,Nội thất đầy đủ,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120676437.htm#px=SR-special_display_ad-[PO-7][PL-default],3.5,44.87,3,2,Sổ hồng riêng,Tập thể,78.0,,,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120335245.htm,9.3,105.68,3,3,Sổ hồng riêng,Chung cư,88.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Quảng An,Tây Hồ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120676049.htm,2.83,65.97,1,1,Sổ hồng riêng,Chung cư,42.9,,,Nội thất cao cấp,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120675788.htm,4.55,56.88,2,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Mai Động,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120675786.htm,6.65,77.33,3,2,Sổ hồng riêng,Chung cư,86.0,Bắc,Nam,Nội thất đầy đủ,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120675725.htm,7.35,45.94,3,3,Sổ hồng riêng,Chung cư,160.0,,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120675686.htm,3.55,52.21,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Thanh Xuân Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120675569.htm,2.5,55.56,2,1,Sổ hồng riêng,Chung cư,45.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120675542.htm,4.58,46.73,2,2,Sổ hồng riêng,Chung cư,98.0,,,Nội thất đầy đủ,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120675444.htm,7.35,45.94,3,2,Sổ hồng riêng,Chung cư,160.0,,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/116965325.htm,1.7,43.59,1,1,Sổ hồng riêng,Chung cư,39.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120675402.htm,4.6,53.49,3,2,Sổ hồng riêng,Chung cư,86.0,,,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120675384.htm,3.55,52.21,2,2,Sổ hồng riêng,Chung cư,68.0,Tây Bắc,,Nội thất đầy đủ,Thanh Xuân Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120201648.htm,8.7,75.65,2,2,Sổ hồng riêng,Chung cư,115.0,,,Nội thất cao cấp,Phạm Đình Hổ,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/119776055.htm,5.9,57.28,2,2,Sổ hồng riêng,Chung cư,103.0,,,Nội thất đầy đủ,Giáp Bát,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120200146.htm,5.65,51.36,3,2,Sổ hồng riêng,Chung cư,110.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120569374.htm,3.65,36.5,3,1,Sổ hồng riêng,Tập thể,100.0,,,Nội thất đầy đủ,Văn Chương,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120172085.htm,3.3,52.38,2,1,Sổ hồng riêng,Chung cư,63.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120674642.htm,1.47,49.0,2,1,Hợp đồng mua bán,Chung cư mini,30.0,,,Nội thất đầy đủ,Cát Linh,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120674030.htm,2.0,76.92,1,1,Sổ hồng riêng,Chung cư,26.0,Đông Bắc,Tây Nam,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120673465.htm,1.85,37.0,2,1,Hợp đồng mua bán,Chung cư mini,50.0,,,Nội thất đầy đủ,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120673314.htm#px=SR-special_display_ad-[PO-8][PL-default],4.2,58.33,2,2,Sổ hồng riêng,Chung cư,72.0,,,Nội thất đầy đủ,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120673282.htm,3.99,62.34,2,2,Hợp đồng mua bán,Chung cư,64.0,Tây,Đông Bắc,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120673056.htm#px=SR-special_display_ad-[PO-10][PL-default],5.0,62.5,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất cao cấp,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120672035.htm,5.12,58.18,3,2,Sổ hồng riêng,Chung cư,88.0,,,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120671736.htm,2.86,42.06,2,1,Sổ hồng riêng,Tập thể,68.0,,,Nội thất đầy đủ,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120671632.htm,3.95,32.92,5,2,Sổ hồng riêng,Tập thể,120.0,,,Nội thất cao cấp,Mai Động,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120671507.htm,3.24,68.94,1,1,Sổ hồng riêng,Chung cư,47.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120671306.htm,3.25,54.17,2,1,Sổ hồng riêng,Tập thể,60.0,,,Nội thất đầy đủ,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120671108.htm,2.18,77.86,1,1,Sổ hồng riêng,Chung cư,28.0,Tây Nam,Đông Bắc,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120671045.htm,4.68,44.57,3,2,Sổ hồng riêng,Chung cư,105.0,,,Nội thất đầy đủ,Trung Văn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120252749.htm,4.855,56.45,3,2,Sổ hồng riêng,Chung cư,86.0,,,Nội thất cao cấp,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120670951.htm,4.29,39.0,3,2,Sổ hồng riêng,Chung cư,110.0,,,Nội thất cao cấp,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120670844.htm,2.79,50.73,2,2,Sổ hồng riêng,Chung cư,55.0,,,Nội thất đầy đủ,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120670840.htm,5.0,64.1,2,2,Sổ hồng riêng,Chung cư,78.0,,,Nội thất cao cấp,Dịch Vọng,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120594931.htm,2.32,41.43,2,2,Sổ hồng riêng,Chung cư,56.0,,,Hoàn thiện cơ bản,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120670605.htm,3.95,52.67,2,2,Sổ hồng riêng,Chung cư,75.0,,,Nội thất đầy đủ,La Khê,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120670556.htm,1.9,73.08,1,1,Sổ hồng riêng,Chung cư,26.0,Đông Nam,Tây Bắc,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120670524.htm,3.45,50.0,2,2,Sổ hồng riêng,Chung cư,69.0,,,Nội thất đầy đủ,Vạn Phúc,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120670467.htm,2.85,55.88,2,1,Sổ hồng riêng,Chung cư,51.0,,,Nội thất đầy đủ,Vạn Phúc,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120670375.htm,4.69,49.37,2,2,Sổ hồng riêng,Chung cư,95.0,,,Hoàn thiện cơ bản,Phương Liệt,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120670317.htm,4.45,70.63,2,2,Sổ hồng riêng,Chung cư,63.0,,,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120670289.htm,3.79,46.22,3,2,Sổ hồng riêng,Chung cư,82.0,,,Nội thất đầy đủ,Phúc La,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120670183.htm,4.45,48.37,2,2,Sổ hồng riêng,Chung cư,92.0,,,Nội thất đầy đủ,Hạ Đình,Thanh Xuân
